Id,Title,Text,Author,Date,URL
89,Ingresos fiscales en países de la OCDE caen en 2022 en medio de crisis de la energía,"Los impuestos recaudados por los gobiernos de los países de la OCDE como proporción del PIB cayeron en 2022 por apenas tercera vez desde la crisis financiera mundial, dijo este miércoles la organización con sede en París. En su informe anual de estadísticas de ingresos, la Organización para la Cooperación y el Desarrollo Económicos mostró que la relación promedio entre impuestos y Producto Interno Bruto (PIB) en los países de la OCDE cayó 0.15 puntos porcentuales el año pasado hasta el 34.0 por ciento. Desde 2008, las únicas otras caídas se registraron en 2017 y 2019, de 0.6 y 0.1 puntos porcentuales, respectivamente. Los ingresos por impuestos especiales cayeron como porcentaje del PIB en 2022 en 34 de los 36 países para los que hay datos preliminares disponibles, según el informe. En algunos países europeos, estas caídas se debieron a fuertes aumentos en los precios de la energía, lo que llevó a una menor demanda y, en muchos casos, a una reducción de los impuestos a la energía, dijo la OCDE. Los precios del petróleo fueron volátiles en 2022, impulsados por la guerra en Ucrania que redujo los suministros y luego de una fuerte baja debido a una demanda más débil del principal importador, China, y a las preocupaciones de una contracción económica. Los ingresos por impuesto al valor agregado (IVA) también disminuyeron como porcentaje del PIB en 19 países, en parte como resultado de políticas gubernamentales para proteger a los consumidores de los altos precios de los alimentos y la energía. La caída de los ingresos por impuestos especiales fue parcialmente compensada por el crecimiento de los impuestos sobre la renta corporativa, que aumentaron como porcentaje del PIB en más de tres cuartas partes de los países de la OCDE a medida que aumentaron las ganancias, especialmente en los sectores energético y agrícola, según el estudio. Francia tuvo la relación impuestos/PIB más alta (46.1%) en 2022, seguida de Noruega (44-3%), mientras que México tuvo la tasa más baja (16.9%). Dinamarca registró la mayor caída en su relación impuestos/PIB entre 2021 y 2022 (-5.5%), ya que disminuyeron las recaudaciones fiscales sobre la renta y sobre bienes y servicios. El mayor aumento se produjo en Corea (2.2%), ayudado por un alza del impuesto sobre la renta de las sociedades y del impuesto al valor agregado.",Reuters,2023-12-06 07:51:00,https://www.eleconomista.com.mx/economia/Ingresos-fiscales-en-paises-de-la-OCDE-caen-en-2022-en-medio-de-crisis-de-la-energia-20231206-0037.html
90,"La confianza del consumidor, en su mejor nivel de casi un lustro","El Indicador de Confianza del Consumidor (ICC) se ubicó en 47.3 puntos en el mes de noviembre, el dato más alto desde febrero del 2019, de acuerdo con información del Instituto Nacional de Estadística y Geografía (Inegi). El Indicador mostró un crecimiento anual de 5.2 puntos y en comparación con octubre del 2023 aumentó 1.1 puntos. El ICC lo elabora el Inegi junto al Banco de México y el objetivo es medir la percepción de los consumidores sobre su situación económica actual y la del país, así como sus expectativas para el futuro. La información del Inegi reveló que los cinco componentes del ICC mostraron incrementos mensuales y anuales. El rubro de la situación económica esperada de los miembros del hogar dentro de 12 meses, respecto a la actual, se ubicó en 58.1 puntos con lo cual registró su mejor nivel desde noviembre del 2021. Dicho componente creció 3.5 puntos en comparación con noviembre del 2022 y 1 punto en comparación con octubre de este año. La situación económica en el momento actual de los miembros del hogar comparada con la que tenían hace 12 meses obtuvo 51.8 puntos durante noviembre, esto representó un crecimiento anual de 4.7 puntos y un incremento mensual de 0.5 puntos. Por su parte, la situación económica del país hoy en día, comparada con la de hace 12 meses, se ubicó en 44.2 puntos, esto significó un aumento anual de 5.7 puntos y mensual de 0.4 puntos. El componente de la situación económica del país esperada dentro de 12 meses, respecto a la actual, registró 50.5 puntos con lo cual creció 4.7 puntos de forma anual y 1.5 puntos en comparación con octubre de este año. Finalmente, las posibilidades en el momento actual de los integrantes del hogar, comparadas con las de hace un año, para realizar compras de muebles, televisor, lavadora, otros aparatos electrodomésticos, etcétera, se ubicó en 31.4 puntos, un crecimiento anual de 7.5 puntos y 1.6 puntos en comparación con el mes previo. La compra de bienes durables alcanzó el mayor nivel desde hace 21 años, es decir, desde el 2002, precisó Janneth Quiroz, directora de análisis económico, cambiario y bursátil en Monex. “Sí sorprendió el resultado considerando que las tasas de interés se mantienen elevadas y generalmente la compra de bienes duraderos se ejecuta a través de un crédito”. El indicador cuenta con 10 componentes complementarios. En todos ellos se vio un avance en noviembre en comparación anual. El subcomponente de cómo está la situación económica personal en este momento frente a la del año pasado se ubicó en 50.5 puntos en noviembre, un alza de 4.5 puntos de forma anual. La situación económica personal esperada dentro de un año registró 57.8 puntos, 4.1 puntos más que el año pasado. En esta sintonía, los indicadores complementarios tuvieron un comportamiento positivo en noviembre respecto a octubre. El único subcomponente de la muestra que retrocedió fue el referente a si “considera algún miembro del hogar comprar, construir o remodelar una casa en los próximos dos años”. Dicho componente descendió 0.2 puntos a 17.4 puntos. Janneth Quiroz dijo que los resultados del ICC demuestran que el ciudadano está optimista porque el crecimiento económico se ha mantenido fuerte y continúa el proceso de desinflación. “En general hemos tenido buenas noticias en términos económicos, sobre todo con el resultado del tercer trimestre del Producto Interno Bruto (PIB) no hemos visto un resultado que refleje una desaceleración económica significativa, sino más bien hay un crecimiento continúo”. El PIB mostró una expansión de 3.3% anual en el tercer trimestre y 1.1% frente al segundo trimestre con lo cual la economía registró ocho trimestres consecutivos en expansión. santiago.renteria@eleconomista.mx",Santiago Rentería Nolasco,2023-12-06 06:43:00,https://www.eleconomista.com.mx/economia/Confianza-del-consumidor-aumenta-en-noviembre-toca-su-mejor-nivel-desde-febrero-de-2019-20231206-0034.html
91,Nearshoring impulsará al PIB este año; ven desaceleración para el 2024,"La economía mexicana conseguirá un crecimiento del Producto Interno Bruto (PIB) de 3.5% este año, impulsada por el consumo y la inversión doméstica que está preparándose para el nearshoring, aseguraron expertos de la administradora de fondos de inversión Franklin Templeton. Si bien anticipan una desaceleración para el año próximo, que llevaría a la economía a registrar un crecimiento de 2%, consideran que la relocalización de multinacionales que vienen de Asia para México, se ha subestimado y podría generar mayor crecimiento. En conferencia de prensa para presentar sus perspectivas para el 2024, explicaron que los anuncios de inversión relativos al nearshoring comenzarán a ser operativos a partir del próximo año, lo que se anticipa como un factor que impulsaría el alza sobre su pronóstico. El senior vice president y codirector de inversiones en Franklin Templeton, Ramsé Gutiérrez, detalló que las mayores oportunidades de desarrollo para el nearshoring se encuentran en electrodomésticos y manufacturas. Por tanto, se espera un aumento en los salarios de los empleados en estos sectores, particularmente en los estados del norte del país y en Ciudad de México. Esto puede ser un factor adicional de presión inflacionaria, acotó. Lo mismo sucede con los precios de rentas de naves industriales que por la mayor demanda están al alza y también generan tensión en la inflación. Aparte, el grupo Citibanamex coincidió en que los estados del Bajío y Norte se verán beneficiados por la consolidación del nearshoring, el impulso de las exportaciones y la recuperación de la industria manufacturera en Estados Unidos. Además, de que podría haber una migración hacia estos estados. Rodolfo Ostolaza, subdirector de Estudios Económicos de Citibanamex, dijo que el nearshoring llegó al país “sin la necesidad de buscarlo”. Sin embargo, para que se asiente bien, se necesitarán infraestructuras básicas como agua y electricidad. Por su parte, los estados del sur serán los que registren el mayor crecimiento el siguiente año, gracias a la inversión en obra pública y el impulso a la construcción. Los estados que más crecerían son Quintana Roo, Guerrero (debido al plan de reconstrucción tras el paso del huracán Otis) y Chiapas. Respecto a sus perspectivas del PIB para el siguiente año, el grupo financiero pronostica una expansión de 2.0%, menor al previsto para el 2023, de 3.3 por ciento. Iván Arias, director de Estudios Económicos de Citibanamex, explicó que el pronóstico de desaceleración económica en el país se debe a una ralentización de las exportaciones, además de una debilidad en los pedidos manufactureros y una desaceleración del empleo. El senior vice president de Franklin Templeton, explicó que su escenario central para México es que se mantendrá la tasa de interés sin cambio incluso en el primer semestre del próximo año. Sobre la inflación, estiman que terminará el 2023 con una variación de 4.4% y que el próximo año llegará a 4%, lo que es una fluctuación típica en México, pues muy pocas veces ha estado en el objetivo puntual. Matizó que la inflación subyacente sigue lejos del objetivo y más reticente a bajar. No obstante, Citibanamex pronostica que, a medida que la actividad se desacelere y la inflación subyacente siga retrocediendo, habrá un espacio para un recorte de tasas por parte del Banco de México a partir del segundo trimestre del 2024. De acuerdo con el vicepresidente de Franklin Templeton, Luis Gonzali, el escenario central para el Comité Federal de Mercado Abierto de la Fed es que no volverá a subir la tasa y que no la recortará el próximo año a menos que se presente una contracción económica o que explote alguna burbuja en el sector financiero. Matizó que las tasas altas para EU que se mantienen hasta ahora no han impactado en los niveles de morosidad del consumidor. De hecho, se encuentran en niveles de endeudamiento más bajo del que tenían antes de la pandemia. Gonzali explicó que Estados Unidos es el país que tiene más bancos en el mundo, 5,000, lo que dificulta su vigilancia y las autoridades se dedican a regular a los bancos sistémicos mientras los regionales están más expuestos a riesgos. Por otra parte, Citibanamex estima un PIB mundial de 1.9% frente al 2.6% del 2023, mientras que en Estados Unidos el PIB se desacelerará de 2.5% este año a 1.1% en el 2024. Respecto a China, la segunda mayor economía del mundo, su economía registrará una desaceleración de 0.7 puntos porcentuales, al pasar de 5.3% en el 2023 a 4.6% en el 2024. Sergio Kurczyn, director de Estudios Económicos de Citibanamex, recordó que China se encuentra en una situación difícil debido a sus problemas de endeudamiento, especialmente en el sector inmobiliario. En caso de que esta problemática aumente, “el efecto será moderado en términos financieros, pero importante en términos productivos, por lo que China podría entrar en una recesión y eso golpearía las economías de gran parte del mundo”. valores@eleconomista.com.mx",Yolanda Morales,2023-12-06 00:07:00,https://www.eleconomista.com.mx/economia/Nearshoring-impulsara-al-PIB-este-ano-ven-desaceleracion-para-el-2024-20231206-0002.html
92,"Vacantes en EU, en su nivel más bajo desde el 2021","Las ofertas de empleo en Estados Unidos cayeron en octubre a su nivel más bajo en dos años y medio, la señal más clara de que los aumentos de las tasas de interés están frenando la demanda de trabajadores y aumentando las expectativas de los mercados financieros de que el ciclo de endurecimiento de la política monetaria de la Reserva Federal ha llegado a su fin. La Encuesta de Ofertas de Empleo y Rotación Laboral (JOLTS) del Departamento de Trabajo informó que las ofertas de empleo, una medida de la demanda de mano de obra, cayeron 617,000 hasta las 8.7 millones el último día de octubre, el nivel más bajo desde marzo del 2021 y por debajo de las 9.3 millones de septiembre. El informe también mostró que en octubre hubo 1.34 vacantes por cada desempleado, el nivel más bajo desde agosto del 2021 y por debajo de 1.47 de septiembre. Menos trabajadores renuncian, lo que con el tiempo podría ayudar a aliviar la inflación salarial. El descenso mayor de lo esperado de los puestos de trabajo sin cubrir se produjo tras los datos de la semana pasada, que mostraron una disminución de la inflación en octubre. La serie de informes favorables a la inflación ha llevado a los mercados financieros a anticipar un recorte de tasas en marzo. Rubeela Farooqi, economista jefe de High Frequency Economics, señaló que estos datos son una buena noticia para los responsables políticos. El mayor descenso mensual de vacantes desde mayo lo protagonizó el sector de la asistencia sanitaria y social, donde los puestos de trabajo sin cubrir se redujeron en 236,000. Por otra parte, la actividad del sector servicios repuntó ligeramente en noviembre para registrar once meses consecutivo de expansión. El índice de servicios del Institute for Supply Management (ISM) fue de 52.7 puntos, frente a 51.8 de octubre. La cifra superó las expectativas de los analistas y se situó por encima del umbral de 50 puntos que marca el crecimiento del sector. El repunte del índice se vio impulsado por el incremento de los índices de actividad empresarial y empleo, señaló en un comunicado el presidente del ISM, Anthony Nieves. Por su parte, el índice de entregas a proveedores se contrajo a un ritmo inferior al de octubre y está a punto de volver a crecer, añadió Nieves. Un total de 15 industrias de servicios registraron crecimiento en noviembre, mientras que tres experimentaron descensos.",Reuters,2023-12-05 21:29:00,https://www.eleconomista.com.mx/economia/Vacantes-en-EU-en-su-nivel-mas-bajo-desde-el-2021-20231205-0104.html
93,Aumentan expectativas de recesión en zona euro,"El descenso de la actividad empresarial en la zona euro se atenuó el mes pasado, sin embargo, aún indica que la economía del bloque volverá a contraerse este trimestre, ya que el sector dominante de los servicios sigue luchando por generar demanda. El pasado trimestre la economía se contrajo 0.1%, según datos oficiales, y el Índice Compuesto de Gerentes de Compras (PMI) de noviembre indicó que la unión monetaria de 20 países va en camino de volver a hacerlo este trimestre, cumpliendo la definición técnica de recesión. El PMI compuesto de HCOB, elaborado por S&P Global, considerado una buena guía de la salud económica, subió a 47.6 puntos desde el mínimo de casi tres años registrado en octubre de 46.5 puntos. Pese a ser la mejor lectura desde julio, todavía se mantiene por debajo de la marca de 50 puntos que separa el crecimiento de la contracción. Por su parte, el PMI del sector servicios aumentó a 48.7 desde 47.8 de octubre. “El sector servicios mantuvo su tendencia a la baja en noviembre. La modesta mejora del índice de actividad no deja mucho margen para el optimismo respecto a una rápida recuperación en el futuro inmediato”, mencionó Cyrus de la Rubia, economista jefe del Hamburg Commercial Bank. “Las sombrías perspectivas se ven reforzadas por la quinta contracción mensual consecutiva de las nuevas operaciones. Se prevé una caída del PIB en el cuarto trimestre”. Por quinto mes consecutivo, el índice que mide la demanda de nuevas empresas se situó por debajo de los 50 puntos, aunque subió de 45.6 a 46.7 puntos.",Reuters,2023-12-05 21:23:00,https://www.eleconomista.com.mx/economia/Aumentan-expectativas-de-recesion-en-zona-euro-20231205-0103.html
94,Pobreza escala a 44.7% de la población en Argentina,"Los datos son escalofriantes y hay signos de un panorama más grave para el año entrante. El último índice de pobreza en Argentina mostró un incremento del 43.1% en 2022 al 44.7% en el 2023, lo que expuso que hay 17.5 millones de argentinos sumergidos en niveles bajos de ingresos, vivienda precaria, salud y educación insuficiente o inseguridad alimentaria. Todo esto se desprende del último sondeo del Observatorio de la Deuda Social Argentina de la Universidad Católica Argentina (ODSA-UCA) de pobreza multimensional que registró el último trimestre del 2023 donde sostiene que hay 9.6% de personas que son indigentes (4.2 millones de personas). ""Los efectos de la inflación sumados al estancamiento de la economía y la situación de empleo informal hacen que en Argentina los niveles de pobreza hayan aumentado. Y todos los indicadores muestran que esa suba de cantidad de pobres o nuevos pobres seguirá en aumento el año entrante"", alertó Agustín Salvia a El Cronista el director del Observatorio de la Deuda Social de la UCA. Próximamente se presentará el informe ""Deudas sociales crónicas y desigualdades crecientes. Desafíos para la agenda pública (2004-2023)"", que revela que, si no existiese una contención de los planes sociales como la AUH, el ITF y otros programas en Argentina la pobreza escalaría al 49.1% de la población. Es decir que cinco de cada 10 argentinos está en potencial situación de pobreza. Salvia alertó en este sentido que ""es necesario que persista una contención social a los sectores vulnerables para que no haya un desborde social"". En rigor, los datos que arrojó el último informe de la UCA revelan que hay un universo de ""nuevos pobres"" en el país. Es decir, los ""trabajadores pobres"" que trabajan, pero no les alcanza para vivir, se encuentran en la informalidad, tienen cobertura de salud o educación precaria o viven en casas que se condicen con la pobreza. Así, se destaca que la tasa de pobreza pegó más en los sectores muy bajos alcanzando el 68% mientras que en los sectores altos apenas llegó al 11% y en el promedio total alcanzó en el 2023 al 44.7 por ciento. Estos son índices que se vieron antes de la pandemia del COVID en el 2020 y son similares a los años de la presidencia de Néstor Kirchner en el 2004 y 2005. El documento de la UCA también sostiene que la falta de acceso al empleo y a la seguridad social constituye la dimensión en la que el déficit presenta mayor incidencia, el 35.7% de la población reside en hogares que no tienen ingresos por empleo registrado o jubilaciones o pensiones contributivas. Asimismo, una proporción cercana a 3 de cada 10 hogares presentaba situaciones de privación en el acceso a la educación esto implica que el 30% estaba compuesto al menos por un niño o adolescente que no asistía a instituciones educativas formales o adultos con rezago educativo.",El Cronista/Argentina,2023-12-05 21:16:00,https://www.eleconomista.com.mx/economia/Pobreza-escala-a-44.7-de-la-poblacion-en-Argentina-20231205-0101.html
95,Yellen visitará Fiscalía Federal de la República y se reunirá con banqueros,"La Secretaria del Tesoro Janet Yellen estará en México durante 48 horas que corren desde la noche de este martes 5 de diciembre. Funcionarios cercanos a su visita informaron que su agenda iniciará la mañana del miércoles 6 de diciembre, en la Fiscalía General de la República, donde visitará uno de los laboratorios de criminalística acompañada de las autoridades de esta entidad. También está programada una reunión con ejecutivos del sector empresarial para sensibilizarles de participar en la lucha contra el financiamiento de actividades ilícitas, particularmente para combatir el tráfico ilícito del fentanilo. Según las fuentes, al mediodía se reunirá con funcionarias del sector financiero en el Banco de México, donde serán anfitrionas la Gobernadora, Victoria Rodríguez Ceja así como las subgobernadoras Irene Espinosa y Galia Borja. Más tarde participará en el lanzamiento de la moneda conmemorativa de 20 pesos por el Bicentenario de las relaciones México- Estados Unidos, un encuentro donde también participará el Embajador de Estados Unidos en México, Ken Salazar. Y también participará mañana mismo en una mesa redonda con banqueros para conversar también sobre la relevancia de fortalecer la vigilancia contra el financiamiento ilícito. En esa sesión está programado para participar el Secretario de Hacienda, Rogelio Ramírez de la O. Finalmente el jueves 7 de diciembre se reunirá la secretaria del Tesoro con el Secretario de Hacienda por la mañana y al mediodía, sostendrá un encuentro con el presidente de México, Andrés Manuel López Obrador. Esta es la primera vez que Yellen visita México y se convierte también en la primera visita de un secretario del Tesoro de Estados Unidos a México. También se espera que Yellen de declaraciones al término de su visita al laboratorio de criminalística, relacionadas con la lucha contra el fentanilo. Tal como lo explicaron funcionarios del sistema financiero mundial, la funcionaria también tiene el objetivo de profundizar la relación económica y avanzar en la creación de cadenas de suministro confiables y seguras. Esto se logrará a través de la creación de empleos bien remunerados. ymorales@eleconomista.com.mx",Yolanda Morales,2023-12-05 12:47:00,https://www.eleconomista.com.mx/economia/Agenda-de-Yellen-en-Mexico-visitara-la-Fiscalia-y-se-reunira-con-banqueros-20231205-0041.html
96,Turquía y Colombia registran las tasas de inflación más altas de la OCDE en octubre,"Un nuevo boletín sobre cómo va el alza de los precios de la canasta básica en los 38 países de la Organización para la Cooperación y el Desarrollo Económico (OCDE) reportó que la inflación general siguió disminuyendo, pues bajó en octubre y se ubicó en 5.6%, desde 6.2% en septiembre. En el caso de Colombia, esta quedó en 10.5% para el décimo mes, que sería la tasa más alta después de Turquía que quedó en 61.4% en octubre. Según la organización, este sería el nivel más bajo desde octubre del 2021, aunque en junio de 2023 se acercó brevemente a una tasa similar, de 5.7% para los países del bloque. En últimos hallazgos, entre septiembre y octubre de 2023 se registraron caídas de la inflación en 28 países miembros de la OCDE. Por el contrario, la inflación aumentó un punto porcentual o más en Grecia, República Checa y Costa Rica. Las tasas de inflación fueron cercanas a cero en Dinamarca, se volvieron negativas en los Países Bajos y se mantuvieron negativas en Costa Rica a pesar de su aumento. Por bloques, en el G7, por ejemplo, la inflación interanual disminuyó a 3.4% en octubre desde 4.1% en septiembre, alcanzando su nivel más bajo desde abril de 2021. La inflación disminuyó en todos los países del G7 excepto en Japón, dice el informe. En la zona del euro, la inflación interanual medida por el Índice Armonizado de Precios al Consumidor (IPCA) cayó a 2.9% en octubre desde 4.3% en septiembre, con descensos en los alimentos, la energía y la inflación. En el G20, la inflación interanual también disminuyó y quedó en 5,7% en octubre de 2023 desde el 6,1% en septiembre. Por países la inflación disminuyó en Brasil e India, pero aumentó en Argentina, Sudáfrica e Indonesia. Volvió a ser ligeramente negativo en China, después de haber sido negativo brevemente en junio de 2023. En general, se mantuvo estable en Arabia Saudita. En cuanto a la inflación de los alimentos en la OCDE siguió desacelerándose rápidamente, alcanzando 7.4% en octubre, frente al 8.1% en septiembre. Disminuyó en 32 países, pero aún superó 10% en Turquía, Islandia, Colombia y Reino Unido. La inflación energética en la OCDE fue negativa en octubre. Su disminución más pronunciada se registró en Italia, el Reino Unido e Irlanda, lo que se explica en gran medida por el fuerte aumento del índice de precios al consumo de la energía en octubre de 2022 (es decir, efecto de base). La inflación subyacente (inflación menos alimentos y energía) se mantuvo prácticamente estable en el 6.5% en octubre de 2023.",La República / Colombia,2023-12-05 12:16:00,https://www.eleconomista.com.mx/economia/Turquia-y-Colombia-registran-las-tasas-de-inflacion-mas-altas-de-la-OCDE-en-octubre-20231205-0039.html
97,SAT publica reglas sobre los estímulos para incentivar nearshoring,"El Servicio de Administración Tributaria (SAT) publicó en el Diario Oficial de la Federación (DOF) las reglas de operación para incentivar la relocalización de empresas, es decir nearshoring. En octubre la Secretaría de Hacienda y Crédito Público publicó en el Diario Oficial de la Federación los estímulos fiscales con los que se busca atraer la inversión de empresas, no obstante el SAT tenía la obligación de publicar las reglas de operación. Uno de los estímulos tiene que ver con la deducción acelerada de inversiones, que permite a las empresas en los sectores de alta tecnología e investigación y desarrollo deducir de 56 a 89 por ciento. Así, el SAT señaló en el DOF que para la deducción inmediata de la inversión en bienes nuevos de activo fijo los contribuyentes deberán contar con la póliza del registro contable de la operación, papeles de trabajo y la documentación comprobatoria que permita identificar la fecha de adquisición del bien, su descripción y que se trata de un bien nuevo. Además, deberá contar con “el monto original de la inversión, su actualización, porcentaje e importe de su deducción inmediata, relación que tiene el bien con su giro o actividad principal, el proceso o actividad en específico en el cual se utilizó; el ejercicio en el que se aplicó la deducción y, en su caso, la fecha en la que el bien se enajenó, se perdió por caso fortuito o fuerza mayor o dejó de ser útil, así como el monto pendiente de deducir”. Las deducciones de inversiones están diseñadas ""para aumentar la liquidez de las empresas y fomentar la reinversión” y durará hasta el 2024, de acuerdo con información de la Secretaría de Hacienda. Otro de los estímulos es una deducción adicional de 25% que se aplicará durante tres años para cubrir los costos asociados con la capacitación del personal. La SHCP comunicó que hizo una “selección minuciosa” y que son sólo 10 sectores beneficiados para poder ser parte de los estímulos fiscales. Entre ellos destacan la fabricación de partes para automotores, agroindustria, productos farmacéuticos, equipos y accesorios eléctricos, etcétera. El Servicio de Administración Tributaria no cobrará impuestos hasta febrero del siguiente año a los damnificados por el huracán Otis, que devastó las costas de Guerrero. De octubre de 2023 a febrero del 2024, no se cobrarán impuestos a los contribuyentes cuyo domicilio fiscal, agencia, sucursal o establecimiento se encuentre dentro de los municipios de Acapulco de Juárez o Coyuca de Benítez. Los contribuyentes, sostuvo el SAT en el DOF, “que efectúen pagos por ingresos por salarios y en general por la prestación de un servicio personal subordinado en las zonas afectadas, excepto los asimilados a salarios, que opten por enterar las retenciones del Impuesto sobre la Renta (ISR) correspondientes a los meses de octubre, noviembre y diciembre de 2023 en tres parcialidades iguales, deberán presentar y pagar en el mes de enero de 2024 la declaración que corresponde a la primera parcialidad, por cada uno de los meses antes referidos, capturando en cada una de ellas, el importe equivalente a cada parcialidad de la cantidad a cargo por las retenciones del ISR de sus trabajadores”. santiago.renteria@eleconomista.mx",Santiago Rentería Nolasco,2023-12-05 11:22:00,https://www.eleconomista.com.mx/economia/SAT-publica-reglas-para-los-estimulos-fiscales-para-incentivar-nearshoring-20231205-0037.html
98,"Grandes bancos, frente a perspectiva negativa en el 2024","El financiamiento y la liquidez plantearán retos, pero la capitalización se mantendrá estable, beneficiándose de la generación orgánica de capital y de un crecimiento moderado de los préstamos, mientras algunos de los mayores bancos estadounidenses acumulan capital”. Felipe Carvallo, director de crédito de moody’s investors service. Reuters El lento crecimiento global, un mayor riesgo de que los prestatarios incumplan sus préstamos y la presión sobre la rentabilidad implican que los grandes bancos del mundo enfrentan una perspectiva negativa en el 2024, dijo ayer la agencia de calificación crediticia Moody’s. Los aumentos de tasas de interés por parte de los bancos centrales y el creciente desempleo en las economías avanzadas debilitarán la calidad de los activos, dijo Moody’s Investors Services en un informe de perspectivas, donde añadió que las exposiciones de la industria inmobiliaria en Estados Unidos y Europa plantean un riesgo creciente. También es probable que continúen las tensiones en los mercados inmobiliarios de la región de Asia y el Pacífico, según el informe. Los grandes prestamistas han reportado desempeños mixtos este año, ya que sus ingresos de consumo se han beneficiado de tasas más altas fijadas por los bancos centrales para frenar la inflación, al mismo tiempo que los ingresos de la banca de inversión se ven afectados por una profunda caída en la actividad de intermediación. Moody’s agregó en su informe que prevé que el dinero siga siendo escaso el próximo año, reduciendo el crecimiento económico incluso cuando se espera que los bancos centrales comiencen a recortar las tasas. El crecimiento de China también se desacelerará en medio de un gasto moderado por parte de consumidores y empresas, exportaciones débiles y una crisis inmobiliaria en curso, según el informe. La rentabilidad de los bancos probablemente se verá afectada por los altos costos de financiamiento, un menor crecimiento de los préstamos y la acumulación de reservas para cubrir posibles incumplimientos, detalló Moody’s. Sin embargo, se espera que los niveles de capital –que sustentan la solidez financiera de los bancos– se mantengan estables en general, según el informe. Las tensiones en el mercado inmobiliario se han convertido en un foco de atención este año, ya que los principales propietarios han encontrado problemas a nivel mundial, incluso en China, Suecia y Alemania. El gigante inmobiliario y minorista europeo Signa se declaró en insolvencia la semana pasada, lo que la convierte en la mayor víctima hasta el momento de la crisis inmobiliaria del continente. China Evergrande Group comunicó ayer 4 de diciembre, que se le concedió un aplazamiento de la vista judicial sobre una petición de liquidación hasta el 29 de enero, lo que daría al asediado promotor inmobiliario tiempo para ultimar un renovado plan de reestructuración de la deuda extraterritorial. La decisión se produjo después de que el promotor inmobiliario más endeudado del mundo, con más de 300,000 millones de dólares en pasivos, solicitara un aplazamiento sin oposición del abogado del demandante. El 29 de octubre, en el aplazamiento anterior, la juez del Tribunal Superior de Hong Kong, Linda Chan, dijo que la vista del lunes sería la última antes de que se decidiera si se liquidaba Evergrande a falta de un plan de reestructuración “concreto”. Tras el aplazamiento, las acciones de Evergrande revirtieron las pérdidas registradas a primera hora del día y subieron más de 13 por ciento. Evergrande incumplió el pago de su deuda en el extranjero a fines del 2021, convirtiéndose en el ejemplo de la crisis de deuda en la que está sumido el sector inmobiliario chino. La semana pasada se apresuró a revisar su plan de reestructuración para evitar la liquidación. La empresa de inversiones Top Shine presentó la petición en junio del 2022 alegando que Evergrande no cumplió un acuerdo de recompra de acciones que compró en la unidad Fangchebao de la promotora.",Reuters,2023-12-04 22:18:00,https://www.eleconomista.com.mx/economia/Grandes-bancos-frente-a-perspectiva-negativa-en-el-2024-20231204-0123.html
99,Los bancos centrales “no están fuera de peligro” en la lucha contra la inflación,"El Banco de Pagos Internacionales (BPI), organismo que agrupa a los bancos centrales de todo el mundo, suavizó ayer 4 de diciembre, su postura sobre la inflación, calificando de alentadores los recientes avances pero subrayó que los bancos centrales aún no están fuera de peligro. Los datos económicos mundiales han empezado a mostrar una clara tendencia a que los máximos de inflación de varias décadas queden en el retrovisor. Los mercados financieros prevén recortes de tasas de más de 100 puntos base por parte de la Reserva Federal y el Banco Central Europeo el próximo año, y han desplazado el calendario previsto de las primeras medidas a la primera mitad del 2024. El ritmo de ese cambio ha incomodado a algunos responsables políticos y para el BPI, que organiza reuniones a puerta cerrada con los principales banqueros centrales del mundo, hay que encontrar un equilibrio. Añadió que los bancos centrales están “centrados como láseres” en reducir la inflación, pero en una señal de la suavización de la retórica dijo que necesitan ser “flexibles y ágiles” si la desaceleración de la economía mundial lo requiere. En su opinión, aún está por llegar “el desencadenamiento del riesgo crediticio” tras el enorme incremento de los costos de los préstamos, aunque la mesurada reacción de los mercados al aumento de las tensiones en Oriente Medio en octubre, tras el ataque de Hamás a Israel, fue tranquilizadora. El informe trimestral del BPI examinó una serie de cuestiones específicas que bullen bajo la superficie de las finanzas mundiales. Uno de ellos era un segmento del mercado de crédito al consumo conocido como “compre ahora, pague después” (BNPL, por sus siglas en inglés), cuya popularidad ha crecido en los últimos años. El BNPL, que ofrece pagos a plazos para la compra de ropa y otros productos, ya se ha enfrentado a medidas enérgicas en algunas de las principales economías. Según el BPI, este sector, que sigue siendo relativamente pequeño y no representa una amenaza para el sistema financiero en general, y ha prosperado gracias a unas tasas de interés muy bajas. “Pero queda por ver lo bien que les irá en este entorno mucho más difícil y creo que será razonable pensar que una vez que no se tenga esta combinación favorable, no les irá tan bien”, dijo Hyun Song Shin, jefe de investigación del BPI, conocido como el banco de bancos.",Reuters,2023-12-04 22:16:00,https://www.eleconomista.com.mx/economia/Los-bancos-centrales-no-estan-fuera-de-peligro-en-la-lucha-contra-la-inflacion-20231204-0121.html
